ptMod;securityLevel;dist;numMults;variant;nthRep;keyGenTime;keyGen4HMEkeys;totEncTime;avgEncTime;totHomOpr;decTime
786433;HEStd_256_classic;3.2;3;1;1;9;42;75;7.5;17;2
786433;HEStd_256_classic;3.2;3;2;1;18;234;552;55.2;592;2
786433;HEStd_256_classic;3.2;3;3;1;8;50;254;25.4;228;3
786433;HEStd_256_classic;3.2;3;8;1;9;46;86;8.6;115;1
786433;HEStd_256_classic;3.2;3;9;1;7;39;62;6.2;13;1
269221889;HEStd_128_classic;3.2;3;1;1;9;102;80;8;5;1
269221889;HEStd_128_classic;3.2;3;2;1;65;166;95;9.5;359;2
269221889;HEStd_128_classic;3.2;3;3;1;9;81;109;10.9;66;1
269221889;HEStd_128_classic;3.2;3;8;1;8;67;88;8.8;154;2
269221889;HEStd_128_classic;3.2;3;9;1;8;66;99;9.9;15;1
269221889;HEStd_192_classic;3.2;3;1;1;7;63;76;7.6;4;1
269221889;HEStd_192_classic;3.2;3;2;1;7;65;83;8.3;161;1
269221889;HEStd_192_classic;3.2;3;3;1;8;64;93;9.3;141;3
269221889;HEStd_192_classic;3.2;3;8;1;9;102;81;8.1;77;1
269221889;HEStd_192_classic;3.2;3;9;1;8;65;75;7.5;15;2
269221889;HEStd_256_classic;3.2;3;1;1;17;141;166;16.6;8;2
269221889;HEStd_256_classic;3.2;3;2;1;16;133;157;15.7;330;3
269221889;HEStd_256_classic;3.2;3;3;1;15;133;173;17.3;138;3
269221889;HEStd_256_classic;3.2;3;8;1;16;133;160;16;206;3
269221889;HEStd_256_classic;3.2;3;9;1;16;131;181;18.1;55;3
5767169;HEStd_128_classic;3.2;3;1;1;4;41;73;7.3;12;24
5767169;HEStd_128_classic;3.2;3;2;1;10;45;293;29.3;194;2
5767169;HEStd_128_classic;3.2;3;3;1;4;29;60;6;74;2
5767169;HEStd_128_classic;3.2;3;8;1;6;34;57;5.7;84;3
5767169;HEStd_128_classic;3.2;3;9;1;5;30;52;5.2;21;2
5767169;HEStd_192_classic;3.2;3;1;1;8;57;81;8.1;5;3
5767169;HEStd_192_classic;3.2;3;2;1;7;52;121;12.1;270;2
5767169;HEStd_192_classic;3.2;3;3;1;8;47;92;9.2;116;2
5767169;HEStd_192_classic;3.2;3;8;1;8;47;115;11.5;157;7
5767169;HEStd_192_classic;3.2;3;9;1;8;49;70;7;13;1
5767169;HEStd_256_classic;3.2;3;1;1;6;37;62;6.2;5;2
5767169;HEStd_256_classic;3.2;3;2;1;6;38;71;7.1;174;3
5767169;HEStd_256_classic;3.2;3;3;1;10;64;150;15;126;1
5767169;HEStd_256_classic;3.2;3;8;1;8;48;72;7.2;63;1
5767169;HEStd_256_classic;3.2;3;9;1;6;38;69;6.9;26;2
549760663553;HEStd_128_classic;3.2;3;1;1;13;126;120;12;12;5
549760663553;HEStd_128_classic;3.2;3;2;1;15;118;169;16.9;190;2
549760663553;HEStd_128_classic;3.2;3;3;1;16;100;86;8.6;85;1
549760663553;HEStd_128_classic;3.2;3;8;1;9;100;92;9.2;92;2
549760663553;HEStd_128_classic;3.2;3;9;1;9;99;87;8.7;19;1
549760663553;HEStd_192_classic;3.2;3;1;1;9;98;91;9.1;5;1
549760663553;HEStd_192_classic;3.2;3;2;1;9;99;89;8.9;254;3
549760663553;HEStd_192_classic;3.2;3;3;1;13;136;126;12.6;71;1
549760663553;HEStd_192_classic;3.2;3;8;1;9;99;95;9.5;90;2
549760663553;HEStd_192_classic;3.2;3;9;1;9;98;87;8.7;19;1
549760663553;HEStd_256_classic;3.2;3;1;1;21;206;203;20.3;10;2
549760663553;HEStd_256_classic;3.2;3;2;1;19;200;191;19.1;366;3
549760663553;HEStd_256_classic;3.2;3;3;1;19;211;186;18.6;177;2
549760663553;HEStd_256_classic;3.2;3;8;1;20;220;204;20.4;204;4
549760663553;HEStd_256_classic;3.2;3;9;1;19;202;195;19.5;49;4
549760663553;HEStd_128_classic;3.2;3;1;1;9;100;91;9.1;3;1
549760663553;HEStd_128_classic;3.2;3;2;1;9;100;88;8.8;150;2
549760663553;HEStd_128_classic;3.2;3;3;1;9;98;86;8.6;67;2
549760663553;HEStd_128_classic;3.2;3;8;1;10;100;88;8.8;106;2
549760663553;HEStd_128_classic;3.2;3;9;1;9;100;88;8.8;19;1
549760663553;HEStd_192_classic;3.2;3;1;1;9;100;88;8.8;5;1
549760663553;HEStd_192_classic;3.2;3;2;1;10;98;121;12.1;341;3
549760663553;HEStd_192_classic;3.2;3;3;1;10;100;87;8.7;70;1
549760663553;HEStd_192_classic;3.2;3;8;1;9;103;96;9.6;90;2
549760663553;HEStd_192_classic;3.2;3;9;1;9;102;95;9.5;19;1
549760663553;HEStd_256_classic;3.2;3;1;1;19;206;193;19.3;10;2
549760663553;HEStd_256_classic;3.2;3;2;1;19;218;212;21.2;358;3
549760663553;HEStd_256_classic;3.2;3;3;1;19;203;193;19.3;273;6
549760663553;HEStd_256_classic;3.2;3;8;1;20;210;191;19.1;233;3
549760663553;HEStd_256_classic;3.2;3;9;1;20;213;287;28.7;127;3
537133057;HEStd_128_classic;3.2;3;1;2;9;65;75;7.5;3;1
537133057;HEStd_128_classic;3.2;3;2;2;8;66;75;7.5;123;1
537133057;HEStd_128_classic;3.2;3;3;2;8;66;75;7.5;62;1
537133057;HEStd_128_classic;3.2;3;8;2;9;65;75;7.5;79;2
537133057;HEStd_128_classic;3.2;3;9;2;9;66;88;8.8;36;2
537133057;HEStd_192_classic;3.2;3;1;2;7;65;75;7.5;4;1
537133057;HEStd_192_classic;3.2;3;2;2;8;66;762;76.2;995;3
537133057;HEStd_192_classic;3.2;3;3;2;10;91;82;8.2;74;2
537133057;HEStd_192_classic;3.2;3;8;2;8;68;82;8.2;80;2
537133057;HEStd_192_classic;3.2;3;9;2;8;74;117;11.7;54;1
537133057;HEStd_256_classic;3.2;3;1;2;71;182;238;23.8;17;6
537133057;HEStd_256_classic;3.2;3;2;2;18;137;397;39.7;417;4
537133057;HEStd_256_classic;3.2;3;3;2;18;135;172;17.2;159;3
537133057;HEStd_256_classic;3.2;3;8;2;15;133;164;16.4;267;7
537133057;HEStd_256_classic;3.2;3;9;2;17;134;254;25.4;39;3
786433;HEStd_128_classic;3.2;3;1;2;3;20;41;4.1;4;1
786433;HEStd_128_classic;3.2;3;2;2;4;21;45;4.5;68;1
786433;HEStd_128_classic;3.2;3;3;2;4;22;41;4.1;42;1
786433;HEStd_128_classic;3.2;3;8;2;3;18;32;3.2;36;1
786433;HEStd_128_classic;3.2;3;9;2;3;19;30;3;6;0
786433;HEStd_192_classic;3.2;3;1;2;7;40;63;6.3;3;1
786433;HEStd_192_classic;3.2;3;2;2;7;45;70;7;237;2
786433;HEStd_192_classic;3.2;3;3;2;8;42;70;7;46;1
786433;HEStd_192_classic;3.2;3;8;2;7;39;69;6.9;71;1
786433;HEStd_192_classic;3.2;3;9;2;7;38;64;6.4;12;1
786433;HEStd_256_classic;3.2;3;1;2;7;40;82;8.2;3;1
786433;HEStd_256_classic;3.2;3;2;2;7;39;63;6.3;105;2
786433;HEStd_256_classic;3.2;3;3;2;6;38;63;6.3;49;1
786433;HEStd_256_classic;3.2;3;8;2;7;41;70;7;71;3
786433;HEStd_256_classic;3.2;3;9;2;7;41;85;8.5;18;1
269221889;HEStd_128_classic;3.2;3;1;2;8;63;82;8.2;6;2
269221889;HEStd_128_classic;3.2;3;2;2;9;79;81;8.1;135;1
269221889;HEStd_128_classic;3.2;3;3;2;9;67;75;7.5;57;1
269221889;HEStd_128_classic;3.2;3;8;2;8;66;79;7.9;106;5
269221889;HEStd_128_classic;3.2;3;9;2;10;66;86;8.6;16;1
269221889;HEStd_192_classic;3.2;3;1;2;7;66;88;8.8;11;1
269221889;HEStd_192_classic;3.2;3;2;2;11;77;93;9.3;184;2
269221889;HEStd_192_classic;3.2;3;3;2;9;65;74;7.4;78;2
269221889;HEStd_192_classic;3.2;3;8;2;7;65;75;7.5;76;2
269221889;HEStd_192_classic;3.2;3;9;2;9;64;75;7.5;17;1
269221889;HEStd_256_classic;3.2;3;1;2;17;134;165;16.5;9;2
269221889;HEStd_256_classic;3.2;3;2;2;20;133;163;16.3;338;3
269221889;HEStd_256_classic;3.2;3;3;2;15;133;165;16.5;142;3
269221889;HEStd_256_classic;3.2;3;8;2;16;131;161;16.1;256;6
269221889;HEStd_256_classic;3.2;3;9;2;17;138;164;16.4;50;2
5767169;HEStd_128_classic;3.2;3;1;2;3;19;31;3.1;1;0
5767169;HEStd_128_classic;3.2;3;2;2;3;20;31;3.1;48;1
5767169;HEStd_128_classic;3.2;3;3;2;3;18;30;3;23;0
5767169;HEStd_128_classic;3.2;3;8;2;5;19;38;3.8;27;0
5767169;HEStd_128_classic;3.2;3;9;2;3;19;34;3.4;6;0
5767169;HEStd_192_classic;3.2;3;1;2;6;38;64;6.4;3;1
5767169;HEStd_192_classic;3.2;3;2;2;6;37;66;6.6;113;1
5767169;HEStd_192_classic;3.2;3;3;2;7;38;63;6.3;108;4
5767169;HEStd_192_classic;3.2;3;8;2;7;38;63;6.3;64;1
5767169;HEStd_192_classic;3.2;3;9;2;6;38;66;6.6;20;1
5767169;HEStd_256_classic;3.2;3;1;2;6;38;63;6.3;3;1
5767169;HEStd_256_classic;3.2;3;2;2;7;40;73;7.3;110;2
5767169;HEStd_256_classic;3.2;3;3;2;6;38;69;6.9;83;1
5767169;HEStd_256_classic;3.2;3;8;2;6;38;64;6.4;68;2
5767169;HEStd_256_classic;3.2;3;9;2;6;38;68;6.8;12;1
549760663553;HEStd_128_classic;3.2;3;1;2;11;108;163;16.3;30;8
549760663553;HEStd_128_classic;3.2;3;2;2;15;142;109;10.9;258;2
549760663553;HEStd_128_classic;3.2;3;3;2;11;100;87;8.7;66;1
549760663553;HEStd_128_classic;3.2;3;8;2;10;99;87;8.7;92;2
549760663553;HEStd_128_classic;3.2;3;9;2;13;106;87;8.7;19;1
549760663553;HEStd_192_classic;3.2;3;1;2;9;99;89;8.9;7;2
549760663553;HEStd_192_classic;3.2;3;2;2;9;102;103;10.3;251;2
549760663553;HEStd_192_classic;3.2;3;3;2;9;101;88;8.8;80;3
549760663553;HEStd_192_classic;3.2;3;8;2;10;98;88;8.8;102;4
549760663553;HEStd_192_classic;3.2;3;9;2;9;99;99;9.9;42;3
549760663553;HEStd_256_classic;3.2;3;1;2;23;214;196;19.6;11;2
549760663553;HEStd_256_classic;3.2;3;2;2;19;201;193;19.3;386;3
549760663553;HEStd_256_classic;3.2;3;3;2;19;200;190;19;153;3
549760663553;HEStd_256_classic;3.2;3;8;2;21;199;186;18.6;205;3
549760663553;HEStd_256_classic;3.2;3;9;2;19;199;200;20;74;6
549760663553;HEStd_128_classic;3.2;3;1;2;11;103;89;8.9;4;1
549760663553;HEStd_128_classic;3.2;3;2;2;9;100;88;8.8;156;2
549760663553;HEStd_128_classic;3.2;3;3;2;9;96;97;9.7;99;2
549760663553;HEStd_128_classic;3.2;3;8;2;9;100;87;8.7;90;2
549760663553;HEStd_128_classic;3.2;3;9;2;9;111;86;8.6;21;1
549760663553;HEStd_192_classic;3.2;3;1;2;9;98;87;8.7;5;1
549760663553;HEStd_192_classic;3.2;3;2;2;9;104;90;9;179;2
549760663553;HEStd_192_classic;3.2;3;3;2;9;100;87;8.7;71;2
549760663553;HEStd_192_classic;3.2;3;8;2;10;104;91;9.1;110;2
549760663553;HEStd_192_classic;3.2;3;9;2;10;104;112;11.2;40;2
549760663553;HEStd_256_classic;3.2;3;1;2;20;211;193;19.3;11;3
549760663553;HEStd_256_classic;3.2;3;2;2;18;205;191;19.1;427;3
549760663553;HEStd_256_classic;3.2;3;3;2;20;203;183;18.3;167;3
549760663553;HEStd_256_classic;3.2;3;8;2;19;204;192;19.2;209;3
549760663553;HEStd_256_classic;3.2;3;9;2;19;211;231;23.1;116;3
537133057;HEStd_128_classic;3.2;3;1;3;8;64;74;7.4;3;1
537133057;HEStd_128_classic;3.2;3;2;3;8;76;92;9.2;127;1
537133057;HEStd_128_classic;3.2;3;3;3;8;64;79;7.9;84;3
537133057;HEStd_128_classic;3.2;3;8;3;8;65;75;7.5;72;2
537133057;HEStd_128_classic;3.2;3;9;3;8;65;77;7.7;15;1
537133057;HEStd_192_classic;3.2;3;1;3;7;66;77;7.7;4;1
537133057;HEStd_192_classic;3.2;3;2;3;8;63;75;7.5;139;2
537133057;HEStd_192_classic;3.2;3;3;3;8;65;78;7.8;58;1
537133057;HEStd_192_classic;3.2;3;8;3;8;64;74;7.4;100;2
537133057;HEStd_192_classic;3.2;3;9;3;9;75;91;9.1;31;3
537133057;HEStd_256_classic;3.2;3;1;3;21;153;255;25.5;19;6
537133057;HEStd_256_classic;3.2;3;2;3;17;137;168;16.8;301;2
537133057;HEStd_256_classic;3.2;3;3;3;18;136;167;16.7;147;3
537133057;HEStd_256_classic;3.2;3;8;3;16;131;157;15.7;176;3
537133057;HEStd_256_classic;3.2;3;9;3;18;134;196;19.6;46;3
786433;HEStd_128_classic;3.2;3;1;3;3;21;30;3;1;0
786433;HEStd_128_classic;3.2;3;2;3;3;18;30;3;49;1
786433;HEStd_128_classic;3.2;3;3;3;3;18;31;3.1;22;0
786433;HEStd_128_classic;3.2;3;8;3;3;18;33;3.3;42;1
786433;HEStd_128_classic;3.2;3;9;3;3;18;30;3;7;0
786433;HEStd_192_classic;3.2;3;1;3;7;39;63;6.3;2;1
786433;HEStd_192_classic;3.2;3;2;3;6;38;65;6.5;261;3
786433;HEStd_192_classic;3.2;3;3;3;7;52;93;9.3;50;1
786433;HEStd_192_classic;3.2;3;8;3;6;38;66;6.6;71;1
786433;HEStd_192_classic;3.2;3;9;3;6;40;67;6.7;13;1
786433;HEStd_256_classic;3.2;3;1;3;6;38;63;6.3;3;1
786433;HEStd_256_classic;3.2;3;2;3;6;38;64;6.4;116;2
786433;HEStd_256_classic;3.2;3;3;3;6;38;65;6.5;48;1
786433;HEStd_256_classic;3.2;3;8;3;6;38;65;6.5;71;2
786433;HEStd_256_classic;3.2;3;9;3;6;37;63;6.3;14;1
269221889;HEStd_128_classic;3.2;3;1;3;9;64;75;7.5;4;1
269221889;HEStd_128_classic;3.2;3;2;3;8;65;76;7.6;140;1
269221889;HEStd_128_classic;3.2;3;3;3;10;69;81;8.1;59;1
269221889;HEStd_128_classic;3.2;3;8;3;8;66;75;7.5;78;2
269221889;HEStd_128_classic;3.2;3;9;3;8;67;76;7.6;17;1
269221889;HEStd_192_classic;3.2;3;1;3;9;64;79;7.9;4;1
269221889;HEStd_192_classic;3.2;3;2;3;9;74;115;11.5;262;2
269221889;HEStd_192_classic;3.2;3;3;3;8;69;79;7.9;72;3
269221889;HEStd_192_classic;3.2;3;8;3;8;64;80;8;84;2
269221889;HEStd_192_classic;3.2;3;9;3;8;71;83;8.3;17;2
269221889;HEStd_256_classic;3.2;3;1;3;16;144;165;16.5;9;2
269221889;HEStd_256_classic;3.2;3;2;3;16;131;171;17.1;557;3
269221889;HEStd_256_classic;3.2;3;3;3;16;132;161;16.1;133;3
269221889;HEStd_256_classic;3.2;3;8;3;16;153;222;22.2;263;3
269221889;HEStd_256_classic;3.2;3;9;3;16;135;158;15.8;35;2
5767169;HEStd_128_classic;3.2;3;1;3;3;26;30;3;1;1
5767169;HEStd_128_classic;3.2;3;2;3;5;36;48;4.8;54;1
5767169;HEStd_128_classic;3.2;3;3;3;3;19;31;3.1;23;0
5767169;HEStd_128_classic;3.2;3;8;3;3;18;31;3.1;31;1
5767169;HEStd_128_classic;3.2;3;9;3;3;19;30;3;6;0
5767169;HEStd_192_classic;3.2;3;1;3;6;38;62;6.2;2;1
5767169;HEStd_192_classic;3.2;3;2;3;6;40;63;6.3;109;2
5767169;HEStd_192_classic;3.2;3;3;3;6;38;71;7.1;48;1
5767169;HEStd_192_classic;3.2;3;8;3;6;42;64;6.4;59;1
5767169;HEStd_192_classic;3.2;3;9;3;7;38;66;6.6;13;1
5767169;HEStd_256_classic;3.2;3;1;3;6;38;64;6.4;3;1
5767169;HEStd_256_classic;3.2;3;2;3;6;38;64;6.4;138;2
5767169;HEStd_256_classic;3.2;3;3;3;6;38;63;6.3;48;1
5767169;HEStd_256_classic;3.2;3;8;3;6;38;82;8.2;67;2
5767169;HEStd_256_classic;3.2;3;9;3;6;42;73;7.3;57;3
549760663553;HEStd_128_classic;3.2;3;1;3;9;110;112;11.2;6;1
549760663553;HEStd_128_classic;3.2;3;2;3;9;99;91;9.1;212;2
549760663553;HEStd_128_classic;3.2;3;3;3;9;99;87;8.7;70;1
549760663553;HEStd_128_classic;3.2;3;8;3;9;106;88;8.8;94;2
549760663553;HEStd_128_classic;3.2;3;9;3;9;101;89;8.9;33;2
549760663553;HEStd_192_classic;3.2;3;1;3;9;98;88;8.8;5;1
549760663553;HEStd_192_classic;3.2;3;2;3;9;98;87;8.7;283;3
549760663553;HEStd_192_classic;3.2;3;3;3;10;115;142;14.2;166;3
549760663553;HEStd_192_classic;3.2;3;8;3;12;115;118;11.8;183;3
549760663553;HEStd_192_classic;3.2;3;9;3;10;108;96;9.6;21;1
549760663553;HEStd_256_classic;3.2;3;1;3;20;209;206;20.6;11;2
549760663553;HEStd_256_classic;3.2;3;2;3;19;208;194;19.4;343;3
549760663553;HEStd_256_classic;3.2;3;3;3;18;205;197;19.7;165;3
549760663553;HEStd_256_classic;3.2;3;8;3;21;213;201;20.1;267;4
549760663553;HEStd_256_classic;3.2;3;9;3;22;220;185;18.5;48;3
549760663553;HEStd_128_classic;3.2;3;1;3;9;105;90;9;4;2
549760663553;HEStd_128_classic;3.2;3;2;3;9;100;91;9.1;168;2
549760663553;HEStd_128_classic;3.2;3;3;3;9;101;87;8.7;67;2
549760663553;HEStd_128_classic;3.2;3;8;3;11;106;90;9;87;2
549760663553;HEStd_128_classic;3.2;3;9;3;9;98;87;8.7;20;1
549760663553;HEStd_192_classic;3.2;3;1;3;9;104;134;13.4;8;2
549760663553;HEStd_192_classic;3.2;3;2;3;9;105;96;9.6;159;2
549760663553;HEStd_192_classic;3.2;3;3;3;10;105;99;9.9;153;3
549760663553;HEStd_192_classic;3.2;3;8;3;10;105;99;9.9;97;2
549760663553;HEStd_192_classic;3.2;3;9;3;10;99;85;8.5;19;1
549760663553;HEStd_256_classic;3.2;3;1;3;20;206;198;19.8;11;2
549760663553;HEStd_256_classic;3.2;3;2;3;18;204;189;18.9;353;3
549760663553;HEStd_256_classic;3.2;3;3;3;20;220;214;21.4;154;3
549760663553;HEStd_256_classic;3.2;3;8;3;21;208;210;21;352;3
549760663553;HEStd_256_classic;3.2;3;9;3;20;204;192;19.2;43;4
537133057;HEStd_128_classic;3.2;3;1;4;8;64;74;7.4;3;1
537133057;HEStd_128_classic;3.2;3;2;4;8;64;80;8;130;1
537133057;HEStd_128_classic;3.2;3;3;4;8;70;77;7.7;56;1
537133057;HEStd_128_classic;3.2;3;8;4;8;65;75;7.5;75;2
537133057;HEStd_128_classic;3.2;3;9;4;8;66;87;8.7;31;2
