ptMod;securityLevel;dist;numMults;variant;nthRep;keyGenTime;keyGen4HMEkeys;totEncTime;avgEncTime;totHomOpr;decTime
537133057;HEStd_128_classic;3.2;3;8;4;9;69;81;8.1;96;3
537133057;HEStd_128_classic;3.2;3;9;4;8;74;98;9.8;36;4
537133057;HEStd_192_classic;3.2;3;1;4;9;71;80;8;6;1
537133057;HEStd_192_classic;3.2;3;2;4;9;69;81;8.1;194;4
537133057;HEStd_192_classic;3.2;3;3;4;10;76;104;10.4;297;2
537133057;HEStd_192_classic;3.2;3;8;4;9;70;97;9.7;141;2
537133057;HEStd_192_classic;3.2;3;9;4;10;85;97;9.7;27;2
537133057;HEStd_256_classic;3.2;3;1;4;19;145;180;18;12;3
537133057;HEStd_256_classic;3.2;3;2;4;17;145;192;19.2;334;3
537133057;HEStd_256_classic;3.2;3;3;4;20;142;188;18.8;264;5
537133057;HEStd_256_classic;3.2;3;8;4;17;163;184;18.4;197;5
537133057;HEStd_256_classic;3.2;3;9;4;16;149;180;18;45;4
