ptMod;securityLevel;dist;numMults;variant;nthRep;keyGenTime;keyGen4HMEkeys;totEncTime;avgEncTime;totHomOpr;decTime
786433;HEStd_128_classic;3.2;10;9;0;32;575;407;40.7;191;11
269221889;HEStd_128_classic;3.2;1;1;0;24;17;71;7.1;8;3
269221889;HEStd_128_classic;3.2;1;2;0;5;16;49;4.9;217;5
269221889;HEStd_128_classic;3.2;1;3;0;6;14;52;5.2;88;3
269221889;HEStd_128_classic;3.2;1;8;0;3;15;44;4.4;72;2
269221889;HEStd_128_classic;3.2;1;9;0;4;18;48;4.8;26;1
269221889;HEStd_128_classic;3.2;2;1;0;6;59;62;6.2;8;1
269221889;HEStd_128_classic;3.2;2;2;0;10;32;66;6.6;185;1
269221889;HEStd_128_classic;3.2;2;3;0;4;44;169;16.9;116;1
269221889;HEStd_128_classic;3.2;2;8;0;4;23;46;4.6;51;1
269221889;HEStd_128_classic;3.2;2;9;0;4;38;35;3.5;8;0
269221889;HEStd_128_classic;3.2;3;1;0;9;76;94;9.4;4;1
269221889;HEStd_128_classic;3.2;3;2;0;8;86;115;11.5;449;3
269221889;HEStd_128_classic;3.2;3;3;0;8;84;96;9.6;87;4
269221889;HEStd_128_classic;3.2;3;8;0;9;75;95;9.5;122;3
269221889;HEStd_128_classic;3.2;3;9;0;9;79;93;9.3;23;1
269221889;HEStd_128_classic;3.2;4;1;0;8;75;99;9.9;5;1
269221889;HEStd_128_classic;3.2;4;2;0;9;76;92;9.2;179;2
269221889;HEStd_128_classic;3.2;4;3;0;9;89;118;11.8;99;2
269221889;HEStd_128_classic;3.2;4;8;0;9;80;97;9.7;137;2
269221889;HEStd_128_classic;3.2;4;9;0;8;74;86;8.6;23;1
269221889;HEStd_128_classic;3.2;6;1;0;13;184;167;16.7;11;3
269221889;HEStd_128_classic;3.2;6;2;0;14;186;128;12.8;272;4
269221889;HEStd_128_classic;3.2;6;3;0;11;166;128;12.8;135;3
269221889;HEStd_128_classic;3.2;6;8;0;28;180;138;13.8;233;3
269221889;HEStd_128_classic;3.2;6;9;0;13;172;112;11.2;33;2
269221889;HEStd_128_classic;3.2;8;1;0;12;216;150;15;9;3
269221889;HEStd_128_classic;3.2;8;2;0;15;233;207;20.7;667;2
269221889;HEStd_128_classic;3.2;8;3;0;14;215;174;17.4;281;6
269221889;HEStd_128_classic;3.2;8;8;0;21;233;148;14.8;254;3
269221889;HEStd_128_classic;3.2;8;9;0;23;294;152;15.2;56;3
269221889;HEStd_128_classic;3.2;10;1;0;36;761;437;43.7;29;6
269221889;HEStd_128_classic;3.2;10;2;0;34;772;348;34.8;1297;8
269221889;HEStd_128_classic;3.2;10;3;0;33;714;354;35.4;507;5
269221889;HEStd_128_classic;3.2;10;8;0;34;792;400;40;692;5
269221889;HEStd_128_classic;3.2;10;9;0;35;695;383;38.3;187;7
537133057;HEStd_128_classic;3.2;1;1;1;3;14;53;5.3;6;2
537133057;HEStd_128_classic;3.2;1;2;1;4;17;50;5;66;2
537133057;HEStd_128_classic;3.2;1;3;1;5;11;32;3.2;18;0
537133057;HEStd_128_classic;3.2;1;8;1;4;12;30;3;46;2
537133057;HEStd_128_classic;3.2;1;9;1;3;11;194;19.4;200;2
537133057;HEStd_128_classic;3.2;2;1;1;5;34;62;6.2;4;0
537133057;HEStd_128_classic;3.2;2;2;1;5;40;111;11.1;192;1
537133057;HEStd_128_classic;3.2;2;3;1;5;24;35;3.5;31;1
537133057;HEStd_128_classic;3.2;2;8;1;4;26;43;4.3;39;1
537133057;HEStd_128_classic;3.2;2;9;1;4;22;40;4;8;0
537133057;HEStd_128_classic;3.2;3;1;1;14;112;105;10.5;4;1
537133057;HEStd_128_classic;3.2;3;2;1;9;84;99;9.9;245;1
537133057;HEStd_128_classic;3.2;3;3;1;32;96;100;10;80;2
537133057;HEStd_128_classic;3.2;3;8;1;9;78;112;11.2;210;2
537133057;HEStd_128_classic;3.2;3;9;1;9;79;93;9.3;23;3
537133057;HEStd_128_classic;3.2;4;1;1;11;114;144;14.4;19;7
537133057;HEStd_128_classic;3.2;4;2;1;13;141;158;15.8;692;3
537133057;HEStd_128_classic;3.2;4;3;1;104;435;224;22.4;218;1
537133057;HEStd_128_classic;3.2;4;8;1;13;146;161;16.1;207;3
537133057;HEStd_128_classic;3.2;4;9;1;13;192;111;11.1;84;13
537133057;HEStd_128_classic;3.2;6;1;1;25;215;181;18.1;8;3
537133057;HEStd_128_classic;3.2;6;2;1;21;209;319;31.9;397;2
537133057;HEStd_128_classic;3.2;6;3;1;11;190;172;17.2;265;2
537133057;HEStd_128_classic;3.2;6;8;1;13;177;126;12.6;485;2
537133057;HEStd_128_classic;3.2;6;9;1;12;162;121;12.1;82;4
537133057;HEStd_128_classic;3.2;8;1;1;38;681;339;33.9;27;17
537133057;HEStd_128_classic;3.2;8;2;1;40;553;318;31.8;1182;16
537133057;HEStd_128_classic;3.2;8;3;1;38;644;348;34.8;559;21
537133057;HEStd_128_classic;3.2;8;8;1;33;619;323;32.3;949;8
537133057;HEStd_128_classic;3.2;8;9;1;31;633;362;36.2;120;7
537133057;HEStd_128_classic;3.2;10;1;1;34;707;384;38.4;35;10
537133057;HEStd_128_classic;3.2;10;2;1;46;772;365;36.5;1435;9
537133057;HEStd_128_classic;3.2;10;3;1;37;772;385;38.5;765;16
537133057;HEStd_128_classic;3.2;10;8;1;42;821;349;34.9;904;8
537133057;HEStd_128_classic;3.2;10;9;1;37;711;387;38.7;126;6
786433;HEStd_128_classic;3.2;1;1;1;3;13;33;3.3;1;0
786433;HEStd_128_classic;3.2;1;2;1;3;11;31;3.1;51;2
786433;HEStd_128_classic;3.2;1;3;1;3;12;82;8.2;56;2
786433;HEStd_128_classic;3.2;1;8;1;5;18;39;3.9;29;1
786433;HEStd_128_classic;3.2;1;9;1;3;12;32;3.2;8;0
786433;HEStd_128_classic;3.2;2;1;1;4;28;54;5.4;6;2
786433;HEStd_128_classic;3.2;2;2;1;4;26;43;4.3;117;2
786433;HEStd_128_classic;3.2;2;3;1;5;22;38;3.8;30;1
786433;HEStd_128_classic;3.2;2;8;1;5;31;63;6.3;127;2
786433;HEStd_128_classic;3.2;2;9;1;5;30;38;3.8;6;0
786433;HEStd_128_classic;3.2;3;1;1;5;34;65;6.5;7;2
786433;HEStd_128_classic;3.2;3;2;1;8;33;53;5.3;109;1
786433;HEStd_128_classic;3.2;3;3;1;4;23;58;5.8;44;1
786433;HEStd_128_classic;3.2;3;8;1;4;24;37;3.7;51;1
786433;HEStd_128_classic;3.2;3;9;1;4;23;57;5.7;20;0
786433;HEStd_128_classic;3.2;4;1;1;8;85;93;9.3;4;1
786433;HEStd_128_classic;3.2;4;2;1;10;92;94;9.4;209;2
786433;HEStd_128_classic;3.2;4;3;1;9;77;111;11.1;132;4
786433;HEStd_128_classic;3.2;4;8;1;10;83;121;12.1;170;3
786433;HEStd_128_classic;3.2;4;9;1;10;82;114;11.4;22;1
786433;HEStd_128_classic;3.2;6;1;1;12;125;111;11.1;6;1
786433;HEStd_128_classic;3.2;6;2;1;12;150;146;14.6;407;2
786433;HEStd_128_classic;3.2;6;3;1;11;124;111;11.1;104;2
786433;HEStd_128_classic;3.2;6;8;1;11;119;112;11.2;140;3
786433;HEStd_128_classic;3.2;6;9;1;12;128;102;10.2;30;1
786433;HEStd_128_classic;3.2;8;1;1;12;188;148;14.8;7;1
786433;HEStd_128_classic;3.2;8;2;1;12;176;146;14.6;307;4
786433;HEStd_128_classic;3.2;8;3;1;14;172;218;21.8;371;5
786433;HEStd_128_classic;3.2;8;8;1;18;192;135;13.5;232;3
786433;HEStd_128_classic;3.2;8;9;1;13;180;136;13.6;67;5
786433;HEStd_128_classic;3.2;10;1;1;32;685;331;33.1;19;7
786433;HEStd_128_classic;3.2;10;2;1;31;744;452;45.2;1299;8
786433;HEStd_128_classic;3.2;10;3;1;41;634;394;39.4;643;12
786433;HEStd_128_classic;3.2;10;8;1;33;585;333;33.3;696;8
786433;HEStd_128_classic;3.2;10;9;1;30;623;355;35.5;219;19
269221889;HEStd_128_classic;3.2;1;1;1;20;31;694;69.4;53;2
269221889;HEStd_128_classic;3.2;1;2;1;24;167;342;34.2;177;1
269221889;HEStd_128_classic;3.2;1;3;1;5;16;40;4;36;1
269221889;HEStd_128_classic;3.2;1;8;1;3;17;36;3.6;28;1
269221889;HEStd_128_classic;3.2;1;9;1;3;12;33;3.3;6;0
269221889;HEStd_128_classic;3.2;2;1;1;6;27;52;5.2;1;0
269221889;HEStd_128_classic;3.2;2;2;1;4;25;44;4.4;105;1
269221889;HEStd_128_classic;3.2;2;3;1;34;26;96;9.6;114;3
269221889;HEStd_128_classic;3.2;2;8;1;4;31;59;5.9;140;2
269221889;HEStd_128_classic;3.2;2;9;1;8;31;101;10.1;16;0
269221889;HEStd_128_classic;3.2;3;1;1;10;84;105;10.5;16;4
269221889;HEStd_128_classic;3.2;3;2;1;11;92;132;13.2;278;3
269221889;HEStd_128_classic;3.2;3;3;1;18;115;128;12.8;105;2
269221889;HEStd_128_classic;3.2;3;8;1;10;82;120;12;227;2
269221889;HEStd_128_classic;3.2;3;9;1;9;85;95;9.5;24;2
269221889;HEStd_128_classic;3.2;4;1;1;9;79;105;10.5;9;2
269221889;HEStd_128_classic;3.2;4;2;1;10;86;95;9.5;189;2
269221889;HEStd_128_classic;3.2;4;3;1;10;78;94;9.4;74;1
269221889;HEStd_128_classic;3.2;4;8;1;13;97;109;10.9;152;3
269221889;HEStd_128_classic;3.2;4;9;1;9;81;116;11.6;43;4
269221889;HEStd_128_classic;3.2;6;1;1;12;189;150;15;8;1
269221889;HEStd_128_classic;3.2;6;2;1;13;176;138;13.8;279;3
269221889;HEStd_128_classic;3.2;6;3;1;12;168;131;13.1;227;5
269221889;HEStd_128_classic;3.2;6;8;1;13;182;187;18.7;186;2
269221889;HEStd_128_classic;3.2;6;9;1;13;172;170;17;54;2
269221889;HEStd_128_classic;3.2;8;1;1;15;242;179;17.9;11;10
269221889;HEStd_128_classic;3.2;8;2;1;14;223;160;16;373;4
269221889;HEStd_128_classic;3.2;8;3;1;15;230;175;17.5;196;3
269221889;HEStd_128_classic;3.2;8;8;1;13;227;147;14.7;1088;11
269221889;HEStd_128_classic;3.2;8;9;1;19;307;142;14.2;43;3
269221889;HEStd_128_classic;3.2;10;1;1;38;798;378;37.8;30;8
269221889;HEStd_128_classic;3.2;10;2;1;41;802;493;49.3;1774;7
269221889;HEStd_128_classic;3.2;10;3;1;34;809;419;41.9;595;5
269221889;HEStd_128_classic;3.2;10;8;1;36;780;376;37.6;796;9
269221889;HEStd_128_classic;3.2;10;9;1;49;767;351;35.1;125;5
537133057;HEStd_128_classic;3.2;1;1;2;4;11;57;5.7;8;4
537133057;HEStd_128_classic;3.2;1;2;2;3;13;33;3.3;49;1
537133057;HEStd_128_classic;3.2;1;3;2;6;14;34;3.4;29;0
537133057;HEStd_128_classic;3.2;1;8;2;3;12;32;3.2;56;1
537133057;HEStd_128_classic;3.2;1;9;2;3;12;33;3.3;5;0
537133057;HEStd_128_classic;3.2;2;1;2;4;22;37;3.7;1;0
537133057;HEStd_128_classic;3.2;2;2;2;4;23;40;4;99;1
537133057;HEStd_128_classic;3.2;2;3;2;6;26;39;3.9;31;4
537133057;HEStd_128_classic;3.2;2;8;2;5;24;37;3.7;59;1
537133057;HEStd_128_classic;3.2;2;9;2;7;29;35;3.5;7;1
537133057;HEStd_128_classic;3.2;3;1;2;10;81;112;11.2;3;1
537133057;HEStd_128_classic;3.2;3;2;2;9;91;116;11.6;379;8
537133057;HEStd_128_classic;3.2;3;3;2;15;106;193;19.3;76;2
537133057;HEStd_128_classic;3.2;3;8;2;9;84;96;9.6;149;5
537133057;HEStd_128_classic;3.2;3;9;2;10;88;121;12.1;36;3
537133057;HEStd_128_classic;3.2;4;1;2;12;152;126;12.6;8;1
537133057;HEStd_128_classic;3.2;4;2;2;12;131;114;11.4;251;2
537133057;HEStd_128_classic;3.2;4;3;2;12;126;139;13.9;159;2
537133057;HEStd_128_classic;3.2;4;8;2;11;125;125;12.5;320;6
537133057;HEStd_128_classic;3.2;4;9;2;15;147;126;12.6;24;1
537133057;HEStd_128_classic;3.2;6;1;2;11;167;127;12.7;8;3
537133057;HEStd_128_classic;3.2;6;2;2;13;186;134;13.4;303;5
537133057;HEStd_128_classic;3.2;6;3;2;11;179;139;13.9;126;2
537133057;HEStd_128_classic;3.2;6;8;2;12;188;172;17.2;316;5
537133057;HEStd_128_classic;3.2;6;9;2;15;195;175;17.5;73;8
537133057;HEStd_128_classic;3.2;8;1;2;46;603;348;34.8;20;6
537133057;HEStd_128_classic;3.2;8;2;2;31;584;361;36.1;1247;9
537133057;HEStd_128_classic;3.2;8;3;2;36;610;355;35.5;460;11
537133057;HEStd_128_classic;3.2;8;8;2;31;598;331;33.1;832;9
537133057;HEStd_128_classic;3.2;8;9;2;30;569;320;32;168;10
537133057;HEStd_128_classic;3.2;10;1;2;41;741;384;38.4;31;9
537133057;HEStd_128_classic;3.2;10;2;2;41;778;386;38.6;1368;11
537133057;HEStd_128_classic;3.2;10;3;2;38;922;405;40.5;980;7
537133057;HEStd_128_classic;3.2;10;8;2;33;786;405;40.5;846;5
537133057;HEStd_128_classic;3.2;10;9;2;42;795;384;38.4;142;6
786433;HEStd_128_classic;3.2;1;1;2;3;12;31;3.1;1;0
786433;HEStd_128_classic;3.2;1;2;2;2;17;52;5.2;62;1
786433;HEStd_128_classic;3.2;1;3;2;3;13;39;3.9;74;1
786433;HEStd_128_classic;3.2;1;8;2;3;12;32;3.2;28;1
786433;HEStd_128_classic;3.2;1;9;2;3;12;63;6.3;24;0
786433;HEStd_128_classic;3.2;2;1;2;4;29;38;3.8;2;0
786433;HEStd_128_classic;3.2;2;2;2;4;21;45;4.5;83;3
786433;HEStd_128_classic;3.2;2;3;2;8;27;57;5.7;76;2
786433;HEStd_128_classic;3.2;2;8;2;6;39;63;6.3;138;3
786433;HEStd_128_classic;3.2;2;9;2;5;33;42;4.2;8;0
786433;HEStd_128_classic;3.2;3;1;2;4;24;37;3.7;7;2
786433;HEStd_128_classic;3.2;3;2;2;6;39;59;5.9;72;1
786433;HEStd_128_classic;3.2;3;3;2;5;34;56;5.6;41;1
786433;HEStd_128_classic;3.2;3;8;2;4;35;38;3.8;64;1
786433;HEStd_128_classic;3.2;3;9;2;5;24;55;5.5;29;2
786433;HEStd_128_classic;3.2;4;1;2;9;80;100;10;4;1
786433;HEStd_128_classic;3.2;4;2;2;10;87;218;21.8;423;2
786433;HEStd_128_classic;3.2;4;3;2;9;90;113;11.3;148;4
786433;HEStd_128_classic;3.2;4;8;2;12;91;104;10.4;140;2
786433;HEStd_128_classic;3.2;4;9;2;13;86;131;13.1;51;4
786433;HEStd_128_classic;3.2;6;1;2;13;154;139;13.9;7;1
786433;HEStd_128_classic;3.2;6;2;2;10;134;111;11.1;216;2
786433;HEStd_128_classic;3.2;6;3;2;12;123;122;12.2;98;2
786433;HEStd_128_classic;3.2;6;8;2;10;122;111;11.1;138;2
786433;HEStd_128_classic;3.2;6;9;2;12;134;116;11.6;26;2
786433;HEStd_128_classic;3.2;8;1;2;13;180;124;12.4;8;1
786433;HEStd_128_classic;3.2;8;2;2;13;174;136;13.6;531;6
786433;HEStd_128_classic;3.2;8;3;2;13;246;152;15.2;213;2
786433;HEStd_128_classic;3.2;8;8;2;21;182;124;12.4;163;2
786433;HEStd_128_classic;3.2;8;9;2;14;189;120;12;37;3
786433;HEStd_128_classic;3.2;10;1;2;34;589;400;40;28;6
786433;HEStd_128_classic;3.2;10;2;2;43;746;435;43.5;1111;6
786433;HEStd_128_classic;3.2;10;3;2;37;601;432;43.2;603;5
786433;HEStd_128_classic;3.2;10;8;2;30;571;360;36;814;11
786433;HEStd_128_classic;3.2;10;9;2;29;700;384;38.4;112;10
269221889;HEStd_128_classic;3.2;1;1;2;3;14;48;4.8;7;3
269221889;HEStd_128_classic;3.2;1;2;2;4;14;37;3.7;50;1
269221889;HEStd_128_classic;3.2;1;3;2;3;14;55;5.5;30;0
269221889;HEStd_128_classic;3.2;1;8;2;3;13;51;5.1;27;0
269221889;HEStd_128_classic;3.2;1;9;2;3;12;34;3.4;4;1
269221889;HEStd_128_classic;3.2;2;1;2;5;25;42;4.2;1;1
269221889;HEStd_128_classic;3.2;2;2;2;4;26;42;4.2;94;1
269221889;HEStd_128_classic;3.2;2;3;2;4;26;43;4.3;32;0
269221889;HEStd_128_classic;3.2;2;8;2;4;26;64;6.4;214;2
269221889;HEStd_128_classic;3.2;2;9;2;9;37;53;5.3;16;0
269221889;HEStd_128_classic;3.2;3;1;2;9;232;132;13.2;7;1
269221889;HEStd_128_classic;3.2;3;2;2;9;96;165;16.5;391;5
269221889;HEStd_128_classic;3.2;3;3;2;12;150;174;17.4;104;3
269221889;HEStd_128_classic;3.2;3;8;2;12;89;138;13.8;116;2
269221889;HEStd_128_classic;3.2;3;9;2;9;87;107;10.7;44;3
269221889;HEStd_128_classic;3.2;4;1;2;10;99;174;17.4;13;5
269221889;HEStd_128_classic;3.2;4;2;2;11;89;98;9.8;244;2
269221889;HEStd_128_classic;3.2;4;3;2;12;83;95;9.5;80;3
269221889;HEStd_128_classic;3.2;4;8;2;9;83;145;14.5;115;2
269221889;HEStd_128_classic;3.2;4;9;2;10;83;98;9.8;29;1
269221889;HEStd_128_classic;3.2;6;1;2;15;216;154;15.4;23;9
269221889;HEStd_128_classic;3.2;6;2;2;16;206;151;15.1;274;2
269221889;HEStd_128_classic;3.2;6;3;2;13;174;130;13;123;3
269221889;HEStd_128_classic;3.2;6;8;2;11;176;160;16;200;2
269221889;HEStd_128_classic;3.2;6;9;2;12;186;137;13.7;50;2
269221889;HEStd_128_classic;3.2;8;1;2;14;274;193;19.3;14;4
269221889;HEStd_128_classic;3.2;8;2;2;16;269;185;18.5;413;2
269221889;HEStd_128_classic;3.2;8;3;2;14;232;145;14.5;183;4
269221889;HEStd_128_classic;3.2;8;8;2;15;229;149;14.9;292;4
269221889;HEStd_128_classic;3.2;8;9;2;16;234;144;14.4;52;2
269221889;HEStd_128_classic;3.2;10;1;2;47;869;534;53.4;65;8
269221889;HEStd_128_classic;3.2;10;2;2;39;970;438;43.8;1297;6
269221889;HEStd_128_classic;3.2;10;3;2;38;775;423;42.3;555;8
269221889;HEStd_128_classic;3.2;10;8;2;35;822;391;39.1;680;7
269221889;HEStd_128_classic;3.2;10;9;2;37;785;418;41.8;232;9
537133057;HEStd_128_classic;3.2;1;1;3;7;28;56;5.6;7;3
537133057;HEStd_128_classic;3.2;1;2;3;5;19;55;5.5;209;2
537133057;HEStd_128_classic;3.2;1;3;3;6;16;54;5.4;135;2
537133057;HEStd_128_classic;3.2;1;8;3;6;39;70;7;298;3
537133057;HEStd_128_classic;3.2;1;9;3;11;46;141;14.1;60;8
537133057;HEStd_128_classic;3.2;2;1;3;6;37;96;9.6;10;3
537133057;HEStd_128_classic;3.2;2;2;3;5;30;130;13;180;1
537133057;HEStd_128_classic;3.2;2;3;3;10;44;104;10.4;144;6
537133057;HEStd_128_classic;3.2;2;8;3;13;43;74;7.4;158;6
537133057;HEStd_128_classic;3.2;2;9;3;13;56;88;8.8;54;3
537133057;HEStd_128_classic;3.2;3;1;3;17;109;208;20.8;26;9
537133057;HEStd_128_classic;3.2;3;2;3;23;210;263;26.3;545;10
537133057;HEStd_128_classic;3.2;3;3;3;16;183;407;40.7;329;2
537133057;HEStd_128_classic;3.2;3;8;3;15;108;173;17.3;234;6
537133057;HEStd_128_classic;3.2;3;9;3;12;111;114;11.4;79;3
537133057;HEStd_128_classic;3.2;4;1;3;15;173;235;23.5;27;4
537133057;HEStd_128_classic;3.2;4;2;3;13;142;122;12.2;230;2
537133057;HEStd_128_classic;3.2;4;3;3;12;141;118;11.8;109;2
537133057;HEStd_128_classic;3.2;4;8;3;11;130;118;11.8;139;2
537133057;HEStd_128_classic;3.2;4;9;3;11;124;113;11.3;50;2
537133057;HEStd_128_classic;3.2;6;1;3;13;180;149;14.9;9;1
537133057;HEStd_128_classic;3.2;6;2;3;11;187;139;13.9;579;4
537133057;HEStd_128_classic;3.2;6;3;3;15;184;123;12.3;214;3
537133057;HEStd_128_classic;3.2;6;8;3;12;191;130;13;173;2
537133057;HEStd_128_classic;3.2;6;9;3;13;177;145;14.5;39;4
537133057;HEStd_128_classic;3.2;8;1;3;31;606;386;38.6;30;8
537133057;HEStd_128_classic;3.2;8;2;3;41;662;402;40.2;1124;6
537133057;HEStd_128_classic;3.2;8;3;3;34;587;375;37.5;620;7
537133057;HEStd_128_classic;3.2;8;8;3;32;581;339;33.9;568;5
537133057;HEStd_128_classic;3.2;8;9;3;36;641;500;50;157;7
537133057;HEStd_128_classic;3.2;10;1;3;34;727;379;37.9;27;7
537133057;HEStd_128_classic;3.2;10;2;3;35;742;382;38.2;1366;6
537133057;HEStd_128_classic;3.2;10;3;3;35;742;436;43.6;563;7
537133057;HEStd_128_classic;3.2;10;8;3;40;756;373;37.3;684;5
537133057;HEStd_128_classic;3.2;10;9;3;40;749;424;42.4;203;10
786433;HEStd_128_classic;3.2;1;1;3;4;21;56;5.6;5;2
786433;HEStd_128_classic;3.2;1;2;3;3;16;38;3.8;49;1
786433;HEStd_128_classic;3.2;1;3;3;3;14;36;3.6;22;0
786433;HEStd_128_classic;3.2;1;8;3;3;13;32;3.2;30;1
786433;HEStd_128_classic;3.2;1;9;3;3;12;33;3.3;8;0
786433;HEStd_128_classic;3.2;2;1;3;4;25;47;4.7;6;0
786433;HEStd_128_classic;3.2;2;2;3;4;25;38;3.8;72;2
786433;HEStd_128_classic;3.2;2;3;3;5;26;42;4.2;34;2
786433;HEStd_128_classic;3.2;2;8;3;5;25;36;3.6;49;1
786433;HEStd_128_classic;3.2;2;9;3;4;24;66;6.6;8;0
786433;HEStd_128_classic;3.2;3;1;3;4;33;39;3.9;2;0
786433;HEStd_128_classic;3.2;3;2;3;4;26;37;3.7;73;3
786433;HEStd_128_classic;3.2;3;3;3;4;23;55;5.5;38;2
786433;HEStd_128_classic;3.2;3;8;3;7;34;47;4.7;56;1
786433;HEStd_128_classic;3.2;3;9;3;5;25;44;4.4;10;0
786433;HEStd_128_classic;3.2;4;1;3;10;82;115;11.5;7;1
786433;HEStd_128_classic;3.2;4;2;3;10;83;116;11.6;179;3
786433;HEStd_128_classic;3.2;4;3;3;11;121;112;11.2;169;2
786433;HEStd_128_classic;3.2;4;8;3;17;99;134;13.4;179;2
