ptMod;securityLevel;dist;numMults;variant;nthRep;keyGenTime;keyGen4HMEkeys;totEncTime;avgEncTime;totHomOpr;decTime
269221889;HEStd_128_classic;30.6;3;9;0;9;76;83;8.3;16;1
269221889;HEStd_128_classic;1.7;3;1;0;8;68;103;10.3;9;2
269221889;HEStd_128_classic;1.7;3;2;0;8;67;77;7.7;260;2
269221889;HEStd_128_classic;1.7;3;3;0;9;65;80;8;64;2
269221889;HEStd_128_classic;1.7;3;8;0;9;67;77;7.7;93;2
269221889;HEStd_128_classic;1.7;3;9;0;8;65;74;7.4;29;2
269221889;HEStd_128_classic;0.8;3;1;0;8;74;86;8.6;6;1
269221889;HEStd_128_classic;0.8;3;2;0;7;64;75;7.5;160;2
269221889;HEStd_128_classic;0.8;3;3;0;8;66;73;7.3;67;2
269221889;HEStd_128_classic;0.8;3;8;0;8;65;74;7.4;182;2
269221889;HEStd_128_classic;0.8;3;9;0;14;71;76;7.6;17;1
269221889;HEStd_128_classic;0.2;3;1;0;7;66;75;7.5;7;2
269221889;HEStd_128_classic;0.2;3;2;0;8;63;71;7.1;157;3
269221889;HEStd_128_classic;0.2;3;3;0;8;70;103;10.3;130;2
269221889;HEStd_128_classic;0.2;3;8;0;7;67;76;7.6;95;2
269221889;HEStd_128_classic;0.2;3;9;0;7;67;76;7.6;25;2
269221889;HEStd_128_classic;0.01;3;1;0;7;64;71;7.1;5;1
269221889;HEStd_128_classic;0.01;3;2;0;10;66;70;7;163;2
269221889;HEStd_128_classic;0.01;3;3;0;8;64;82;8.2;72;2
269221889;HEStd_128_classic;0.01;3;8;0;8;61;69;6.9;83;2
269221889;HEStd_128_classic;0.01;3;9;0;7;61;70;7;16;1
269221889;HEStd_128_classic;0.001;3;1;0;7;61;74;7.4;10;3
269221889;HEStd_128_classic;0.001;3;2;0;8;63;68;6.8;143;2
269221889;HEStd_128_classic;0.001;3;3;0;8;68;71;7.1;60;2
269221889;HEStd_128_classic;0.001;3;8;0;7;62;68;6.8;274;3
269221889;HEStd_128_classic;0.001;3;9;0;8;79;82;8.2;33;2
5767169;HEStd_128_classic;3.2;3;1;0;4;25;44;4.4;4;2
5767169;HEStd_128_classic;3.2;3;2;0;4;24;32;3.2;53;1
5767169;HEStd_128_classic;3.2;3;3;0;3;19;31;3.1;23;1
5767169;HEStd_128_classic;3.2;3;8;0;3;19;30;3;30;1
5767169;HEStd_128_classic;3.2;3;9;0;3;18;34;3.4;6;1
5767169;HEStd_128_classic;5.4;3;1;0;3;19;50;5;3;1
5767169;HEStd_128_classic;5.4;3;2;0;3;19;36;3.6;55;1
5767169;HEStd_128_classic;5.4;3;3;0;3;23;51;5.1;29;1
5767169;HEStd_128_classic;5.4;3;8;0;3;18;31;3.1;33;2
5767169;HEStd_128_classic;5.4;3;9;0;3;18;34;3.4;10;1
5767169;HEStd_128_classic;8.2;3;1;0;3;20;33;3.3;2;0
5767169;HEStd_128_classic;8.2;3;2;0;3;19;31;3.1;56;1
5767169;HEStd_128_classic;8.2;3;3;0;3;20;33;3.3;24;1
5767169;HEStd_128_classic;8.2;3;8;0;4;19;33;3.3;39;1
5767169;HEStd_128_classic;8.2;3;9;0;4;20;32;3.2;7;1
5767169;HEStd_128_classic;30.6;3;1;0;3;20;35;3.5;3;0
5767169;HEStd_128_classic;30.6;3;2;0;3;20;36;3.6;52;1
5767169;HEStd_128_classic;30.6;3;3;0;3;20;34;3.4;31;1
5767169;HEStd_128_classic;30.6;3;8;0;3;20;34;3.4;32;2
5767169;HEStd_128_classic;30.6;3;9;0;3;20;36;3.6;7;1
5767169;HEStd_128_classic;1.7;3;1;0;3;18;32;3.2;2;0
5767169;HEStd_128_classic;1.7;3;2;0;3;19;31;3.1;53;1
5767169;HEStd_128_classic;1.7;3;3;0;3;18;31;3.1;23;0
5767169;HEStd_128_classic;1.7;3;8;0;3;18;31;3.1;32;1
5767169;HEStd_128_classic;1.7;3;9;0;5;19;31;3.1;7;1
5767169;HEStd_128_classic;0.8;3;1;0;3;18;29;2.9;2;0
5767169;HEStd_128_classic;0.8;3;2;0;3;18;32;3.2;97;1
5767169;HEStd_128_classic;0.8;3;3;0;3;19;35;3.5;69;1
5767169;HEStd_128_classic;0.8;3;8;0;4;24;46;4.6;69;1
5767169;HEStd_128_classic;0.8;3;9;0;3;19;42;4.2;17;1
5767169;HEStd_128_classic;0.2;3;1;0;4;23;49;4.9;5;2
5767169;HEStd_128_classic;0.2;3;2;0;4;23;31;3.1;51;1
5767169;HEStd_128_classic;0.2;3;3;0;3;18;29;2.9;24;1
5767169;HEStd_128_classic;0.2;3;8;0;3;18;30;3;71;1
5767169;HEStd_128_classic;0.2;3;9;0;3;19;27;2.7;7;1
5767169;HEStd_128_classic;0.01;3;1;0;3;18;26;2.6;2;0
5767169;HEStd_128_classic;0.01;3;2;0;3;17;26;2.6;58;1
5767169;HEStd_128_classic;0.01;3;3;0;3;18;26;2.6;23;1
5767169;HEStd_128_classic;0.01;3;8;0;3;18;26;2.6;30;1
5767169;HEStd_128_classic;0.01;3;9;0;3;17;27;2.7;7;2
5767169;HEStd_128_classic;0.001;3;1;0;3;17;28;2.8;2;0
5767169;HEStd_128_classic;0.001;3;2;0;2;17;26;2.6;51;1
5767169;HEStd_128_classic;0.001;3;3;0;3;17;27;2.7;30;1
5767169;HEStd_128_classic;0.001;3;8;0;3;17;26;2.6;33;1
5767169;HEStd_128_classic;0.001;3;9;0;3;18;26;2.6;6;1
549760663553;HEStd_128_classic;3.2;3;1;0;10;108;99;9.9;8;1
549760663553;HEStd_128_classic;3.2;3;2;0;10;103;90;9;172;2
549760663553;HEStd_128_classic;3.2;3;3;0;9;106;90;9;72;2
549760663553;HEStd_128_classic;3.2;3;8;0;10;102;92;9.2;95;2
549760663553;HEStd_128_classic;3.2;3;9;0;9;141;148;14.8;56;4
549760663553;HEStd_128_classic;5.4;3;1;0;12;127;143;14.3;10;4
549760663553;HEStd_128_classic;5.4;3;2;0;12;118;111;11.1;231;2
549760663553;HEStd_128_classic;5.4;3;3;0;9;103;89;8.9;77;2
549760663553;HEStd_128_classic;5.4;3;8;0;11;104;92;9.2;94;2
549760663553;HEStd_128_classic;5.4;3;9;0;15;102;94;9.4;23;1
549760663553;HEStd_128_classic;8.2;3;1;0;9;102;93;9.3;6;1
549760663553;HEStd_128_classic;8.2;3;2;0;10;104;97;9.7;200;2
549760663553;HEStd_128_classic;8.2;3;3;0;9;101;90;9;70;2
549760663553;HEStd_128_classic;8.2;3;8;0;11;106;103;10.3;192;3
549760663553;HEStd_128_classic;8.2;3;9;0;12;104;90;9;22;2
549760663553;HEStd_128_classic;30.6;3;1;0;9;108;98;9.8;6;1
549760663553;HEStd_128_classic;30.6;3;2;0;9;105;96;9.6;161;2
549760663553;HEStd_128_classic;30.6;3;3;0;10;104;95;9.5;159;6
549760663553;HEStd_128_classic;30.6;3;8;0;26;112;105;10.5;97;3
549760663553;HEStd_128_classic;30.6;3;9;0;9;108;120;12;58;4
549760663553;HEStd_128_classic;1.7;3;1;0;10;101;90;9;6;1
549760663553;HEStd_128_classic;1.7;3;2;0;9;100;93;9.3;277;4
549760663553;HEStd_128_classic;1.7;3;3;0;13;118;123;12.3;136;3
549760663553;HEStd_128_classic;1.7;3;8;0;10;105;92;9.2;99;2
549760663553;HEStd_128_classic;1.7;3;9;0;9;101;89;8.9;20;1
549760663553;HEStd_128_classic;0.8;3;1;0;10;103;90;9;7;1
549760663553;HEStd_128_classic;0.8;3;2;0;10;105;91;9.1;159;2
549760663553;HEStd_128_classic;0.8;3;3;0;9;103;89;8.9;71;2
549760663553;HEStd_128_classic;0.8;3;8;0;9;104;93;9.3;100;3
549760663553;HEStd_128_classic;0.8;3;9;0;10;100;84;8.4;20;1
549760663553;HEStd_128_classic;0.2;3;1;0;10;98;81;8.1;7;2
549760663553;HEStd_128_classic;0.2;3;2;0;10;99;115;11.5;270;3
549760663553;HEStd_128_classic;0.2;3;3;0;10;103;90;9;84;2
549760663553;HEStd_128_classic;0.2;3;8;0;9;97;80;8;90;3
549760663553;HEStd_128_classic;0.2;3;9;0;9;97;81;8.1;19;2
549760663553;HEStd_128_classic;0.01;3;1;0;10;104;86;8.6;6;1
549760663553;HEStd_128_classic;0.01;3;2;0;10;104;83;8.3;164;2
549760663553;HEStd_128_classic;0.01;3;3;0;9;97;91;9.1;91;2
549760663553;HEStd_128_classic;0.01;3;8;0;10;105;87;8.7;100;2
549760663553;HEStd_128_classic;0.01;3;9;0;9;101;82;8.2;21;1
549760663553;HEStd_128_classic;0.001;3;1;0;9;100;87;8.7;6;1
549760663553;HEStd_128_classic;0.001;3;2;0;9;98;89;8.9;298;3
549760663553;HEStd_128_classic;0.001;3;3;0;10;102;81;8.1;73;2
549760663553;HEStd_128_classic;0.001;3;8;0;9;97;83;8.3;93;2
549760663553;HEStd_128_classic;0.001;3;9;0;9;104;81;8.1;21;2
549760663553;HEStd_128_classic;3.2;3;1;0;10;101;90;9;6;1
549760663553;HEStd_128_classic;3.2;3;2;0;14;107;95;9.5;200;2
549760663553;HEStd_128_classic;3.2;3;3;0;9;105;89;8.9;156;3
549760663553;HEStd_128_classic;3.2;3;8;0;11;105;93;9.3;190;3
549760663553;HEStd_128_classic;3.2;3;9;0;10;113;201;20.1;153;6
549760663553;HEStd_128_classic;5.4;3;1;0;17;186;159;15.9;9;2
549760663553;HEStd_128_classic;5.4;3;2;0;13;122;101;10.1;207;2
549760663553;HEStd_128_classic;5.4;3;3;0;9;120;100;10;95;2
549760663553;HEStd_128_classic;5.4;3;8;0;10;134;127;12.7;95;2
549760663553;HEStd_128_classic;5.4;3;9;0;13;103;91;9.1;22;1
549760663553;HEStd_128_classic;8.2;3;1;0;9;104;94;9.4;6;1
549760663553;HEStd_128_classic;8.2;3;2;0;10;105;102;10.2;169;2
549760663553;HEStd_128_classic;8.2;3;3;0;12;107;119;11.9;283;3
549760663553;HEStd_128_classic;8.2;3;8;0;9;114;115;11.5;97;2
549760663553;HEStd_128_classic;8.2;3;9;0;10;110;95;9.5;21;2
549760663553;HEStd_128_classic;30.6;3;1;0;10;107;102;10.2;6;2
549760663553;HEStd_128_classic;30.6;3;2;0;10;113;96;9.6;231;3
549760663553;HEStd_128_classic;30.6;3;3;0;10;113;97;9.7;73;2
549760663553;HEStd_128_classic;30.6;3;8;0;10;112;96;9.6;119;3
549760663553;HEStd_128_classic;30.6;3;9;0;12;106;96;9.6;22;1
549760663553;HEStd_128_classic;1.7;3;1;0;10;104;88;8.8;6;2
549760663553;HEStd_128_classic;1.7;3;2;0;12;103;92;9.2;285;2
549760663553;HEStd_128_classic;1.7;3;3;0;11;118;106;10.6;85;2
549760663553;HEStd_128_classic;1.7;3;8;0;11;101;88;8.8;94;2
549760663553;HEStd_128_classic;1.7;3;9;0;9;106;90;9;21;1
549760663553;HEStd_128_classic;0.8;3;1;0;10;107;96;9.6;7;1
549760663553;HEStd_128_classic;0.8;3;2;0;10;104;90;9;167;2
549760663553;HEStd_128_classic;0.8;3;3;0;10;101;86;8.6;98;2
549760663553;HEStd_128_classic;0.8;3;8;0;10;104;87;8.7;109;2
549760663553;HEStd_128_classic;0.8;3;9;0;11;110;93;9.3;22;1
549760663553;HEStd_128_classic;0.2;3;1;0;10;99;84;8.4;6;1
549760663553;HEStd_128_classic;0.2;3;2;0;10;103;96;9.6;374;2
549760663553;HEStd_128_classic;0.2;3;3;0;12;100;79;7.9;81;2
549760663553;HEStd_128_classic;0.2;3;8;0;9;98;85;8.5;139;2
549760663553;HEStd_128_classic;0.2;3;9;0;9;104;87;8.7;29;2
549760663553;HEStd_128_classic;0.01;3;1;0;9;103;83;8.3;5;1
549760663553;HEStd_128_classic;0.01;3;2;0;10;99;86;8.6;171;2
549760663553;HEStd_128_classic;0.01;3;3;0;9;100;80;8;81;2
549760663553;HEStd_128_classic;0.01;3;8;0;10;103;81;8.1;93;2
549760663553;HEStd_128_classic;0.01;3;9;0;9;97;80;8;21;2
549760663553;HEStd_128_classic;0.001;3;1;0;9;104;101;10.1;9;3
549760663553;HEStd_128_classic;0.001;3;2;0;9;103;108;10.8;226;2
549760663553;HEStd_128_classic;0.001;3;3;0;9;101;81;8.1;74;2
549760663553;HEStd_128_classic;0.001;3;8;0;9;100;82;8.2;93;2
549760663553;HEStd_128_classic;0.001;3;9;0;9;100;81;8.1;22;2
537133057;HEStd_128_classic;3.2;3;1;1;8;69;85;8.5;6;1
537133057;HEStd_128_classic;3.2;3;2;1;8;69;80;8;142;2
537133057;HEStd_128_classic;3.2;3;3;1;7;68;78;7.8;60;2
537133057;HEStd_128_classic;3.2;3;8;1;9;70;76;7.6;78;2
537133057;HEStd_128_classic;3.2;3;9;1;9;70;77;7.7;17;1
537133057;HEStd_128_classic;5.4;3;1;1;10;81;112;11.2;8;3
537133057;HEStd_128_classic;5.4;3;2;1;10;83;149;14.9;331;2
537133057;HEStd_128_classic;5.4;3;3;1;9;76;82;8.2;61;2
537133057;HEStd_128_classic;5.4;3;8;1;8;72;79;7.9;82;2
537133057;HEStd_128_classic;5.4;3;9;1;8;68;86;8.6;17;2
537133057;HEStd_128_classic;8.2;3;1;1;8;71;84;8.4;5;1
537133057;HEStd_128_classic;8.2;3;2;1;8;68;94;9.4;133;2
537133057;HEStd_128_classic;8.2;3;3;1;9;72;78;7.8;59;2
537133057;HEStd_128_classic;8.2;3;8;1;9;70;83;8.3;78;2
537133057;HEStd_128_classic;8.2;3;9;1;8;68;81;8.1;18;1
537133057;HEStd_128_classic;30.6;3;1;1;8;73;87;8.7;6;1
537133057;HEStd_128_classic;30.6;3;2;1;8;75;84;8.4;134;2
537133057;HEStd_128_classic;30.6;3;3;1;7;71;100;10;113;3
537133057;HEStd_128_classic;30.6;3;8;1;9;74;98;9.8;146;4
537133057;HEStd_128_classic;30.6;3;9;1;9;72;84;8.4;18;2
537133057;HEStd_128_classic;1.7;3;1;1;8;68;82;8.2;7;2
537133057;HEStd_128_classic;1.7;3;2;1;9;71;77;7.7;138;2
537133057;HEStd_128_classic;1.7;3;3;1;8;67;79;7.9;60;2
537133057;HEStd_128_classic;1.7;3;8;1;8;66;79;7.9;88;2
537133057;HEStd_128_classic;1.7;3;9;1;8;68;85;8.5;19;1
537133057;HEStd_128_classic;0.8;3;1;1;8;68;74;7.4;6;1
537133057;HEStd_128_classic;0.8;3;2;1;8;66;77;7.7;142;3
537133057;HEStd_128_classic;0.8;3;3;1;8;70;74;7.4;60;2
537133057;HEStd_128_classic;0.8;3;8;1;8;71;79;7.9;78;2
537133057;HEStd_128_classic;0.8;3;9;1;8;66;91;9.1;33;3
537133057;HEStd_128_classic;0.2;3;1;1;9;71;71;7.1;6;1
537133057;HEStd_128_classic;0.2;3;2;1;9;71;92;9.2;164;2
537133057;HEStd_128_classic;0.2;3;3;1;9;64;73;7.3;60;2
537133057;HEStd_128_classic;0.2;3;8;1;8;67;72;7.2;95;3
537133057;HEStd_128_classic;0.2;3;9;1;8;70;78;7.8;18;2
537133057;HEStd_128_classic;0.01;3;1;1;7;63;68;6.8;6;1
537133057;HEStd_128_classic;0.01;3;2;1;8;64;70;7;132;2
537133057;HEStd_128_classic;0.01;3;3;1;8;63;78;7.8;81;2
537133057;HEStd_128_classic;0.01;3;8;1;8;64;88;8.8;90;2
537133057;HEStd_128_classic;0.01;3;9;1;8;68;76;7.6;20;2
537133057;HEStd_128_classic;0.001;3;1;1;9;65;78;7.8;8;2
537133057;HEStd_128_classic;0.001;3;2;1;8;67;73;7.3;182;3
537133057;HEStd_128_classic;0.001;3;3;1;10;74;96;9.6;99;4
537133057;HEStd_128_classic;0.001;3;8;1;9;73;87;8.7;90;3
537133057;HEStd_128_classic;0.001;3;9;1;8;66;74;7.4;23;1
786433;HEStd_128_classic;3.2;3;1;1;3;19;33;3.3;2;1
786433;HEStd_128_classic;3.2;3;2;1;3;20;50;5;73;1
786433;HEStd_128_classic;3.2;3;3;1;3;19;36;3.6;27;1
786433;HEStd_128_classic;3.2;3;8;1;4;22;34;3.4;36;1
786433;HEStd_128_classic;3.2;3;9;1;4;23;34;3.4;7;1
786433;HEStd_128_classic;5.4;3;1;1;4;22;35;3.5;2;1
786433;HEStd_128_classic;5.4;3;2;1;4;19;33;3.3;52;2
786433;HEStd_128_classic;5.4;3;3;1;3;22;41;4.1;25;1
786433;HEStd_128_classic;5.4;3;8;1;3;21;34;3.4;32;1
786433;HEStd_128_classic;5.4;3;9;1;3;19;33;3.3;7;1
786433;HEStd_128_classic;8.2;3;1;1;3;21;35;3.5;3;0
786433;HEStd_128_classic;8.2;3;2;1;3;21;33;3.3;55;1
786433;HEStd_128_classic;8.2;3;3;1;5;23;33;3.3;27;1
786433;HEStd_128_classic;8.2;3;8;1;3;20;34;3.4;33;1
786433;HEStd_128_classic;8.2;3;9;1;3;21;33;3.3;8;2
786433;HEStd_128_classic;30.6;3;1;1;3;20;36;3.6;3;0
786433;HEStd_128_classic;30.6;3;2;1;3;21;38;3.8;52;1
786433;HEStd_128_classic;30.6;3;3;1;3;20;33;3.3;25;1
786433;HEStd_128_classic;30.6;3;8;1;3;20;35;3.5;32;1
786433;HEStd_128_classic;30.6;3;9;1;3;21;40;4;7;1
786433;HEStd_128_classic;1.7;3;1;1;3;19;33;3.3;3;6
786433;HEStd_128_classic;1.7;3;2;1;3;18;30;3;59;1
786433;HEStd_128_classic;1.7;3;3;1;3;25;55;5.5;71;2
786433;HEStd_128_classic;1.7;3;8;1;4;24;43;4.3;33;1
786433;HEStd_128_classic;1.7;3;9;1;3;18;41;4.1;19;2
786433;HEStd_128_classic;0.8;3;1;1;3;23;43;4.3;5;1
786433;HEStd_128_classic;0.8;3;2;1;4;26;47;4.7;54;2
786433;HEStd_128_classic;0.8;3;3;1;5;29;64;6.4;24;1
786433;HEStd_128_classic;0.8;3;8;1;3;19;45;4.5;75;1
786433;HEStd_128_classic;0.8;3;9;1;4;21;37;3.7;8;1
786433;HEStd_128_classic;0.2;3;1;1;3;18;29;2.9;4;0
786433;HEStd_128_classic;0.2;3;2;1;4;19;27;2.7;60;1
786433;HEStd_128_classic;0.2;3;3;1;5;19;29;2.9;26;1
786433;HEStd_128_classic;0.2;3;8;1;3;17;27;2.7;32;1
786433;HEStd_128_classic;0.2;3;9;1;3;19;27;2.7;7;1
786433;HEStd_128_classic;0.01;3;1;1;3;19;29;2.9;3;0
786433;HEStd_128_classic;0.01;3;2;1;3;19;28;2.8;54;1
786433;HEStd_128_classic;0.01;3;3;1;3;17;28;2.8;24;1
786433;HEStd_128_classic;0.01;3;8;1;3;17;30;3;31;1
786433;HEStd_128_classic;0.01;3;9;1;3;18;30;3;7;1
786433;HEStd_128_classic;0.001;3;1;1;4;19;30;3;3;1
786433;HEStd_128_classic;0.001;3;2;1;2;19;29;2.9;56;1
786433;HEStd_128_classic;0.001;3;3;1;3;18;27;2.7;24;1
786433;HEStd_128_classic;0.001;3;8;1;2;17;29;2.9;34;1
786433;HEStd_128_classic;0.001;3;9;1;3;18;29;2.9;7;1
269221889;HEStd_128_classic;3.2;3;1;1;8;70;106;10.6;10;2
269221889;HEStd_128_classic;3.2;3;2;1;10;80;103;10.3;348;5
269221889;HEStd_128_classic;3.2;3;3;1;15;93;112;11.2;92;3
269221889;HEStd_128_classic;3.2;3;8;1;10;78;92;9.2;102;2
269221889;HEStd_128_classic;3.2;3;9;1;11;71;86;8.6;17;2
269221889;HEStd_128_classic;5.4;3;1;1;8;70;82;8.2;5;1
269221889;HEStd_128_classic;5.4;3;2;1;8;68;84;8.4;182;2
